354,0.504597
355,0.504428
356,0.504883
357,0.504705
358,0.504512
359,0.504432
360,0.504377
361,0.504932
362,0.504482
363,0.504915
364,0.504906
365,0.504485
366,0.504891
367,0.504883
368,0.504704
369,0.504507
370,0.504868
371,0.504457
372,0.504294
373,0.505009
374,0.504997
375,0.504246
376,0.504177
377,0.505121
378,0.504104
379,0.503975
380,0.503916
381,0.503773
382,0.505510
383,0.503729
384,0.503593
385,0.505577
386,0.505459
387,0.503948
388,0.505404
389,0.505377
390,0.503855
391,0.505493
392,0.505463
393,0.503943
394,0.503991
395,0.505298
396,0.504016
397,0.505251
398,0.504146
399,0.503994
400,0.505357
401,0.503872
402,0.505389
403,0.505193
404,0.505089
405,0.505073
406,0.504888
407,0.504493
408,0.504439
409,0.504865
410,0.504687
411,0.504686
412,0.504711
413,0.504685
414,0.504624
415,0.504601
416,0.504433
417,0.504930
418,0.504750
419,0.504662
420,0.504708
421,0.504664
422,0.504493
423,0.504415
424,0.504339
425,0.504267
426,0.505003
427,0.504208
428,0.504973
429,0.504962
430,0.504866
431,0.504800
432,0.504514
433,0.504349
434,0.504863
435,0.504659
436,0.504708
437,0.504602
438,0.504434
439,0.504779
440,0.504506
441,0.504684
442,0.504683
443,0.504598
444,0.504430
445,0.504869
446,0.504530
447,0.504744
448,0.504539
449,0.504458
450,0.504926
451,0.504475
452,0.504882
453,0.504490
454,0.504867
455,0.504859
456,0.504682
457,0.504708
458,0.504683
459,0.504682
460,0.504511
461,0.504517
462,0.504352
463,0.504997
464,0.504929
465,0.504385
466,0.504310
467,0.504896
468,0.504416
469,0.504425
470,0.504926
471,0.504746
472,0.504532
473,0.504367
474,0.504292
475,0.504221
476,0.505066
477,0.505051
478,0.504265
479,0.504280
480,0.505063
481,0.504878
482,0.504402
483,0.504975
484,0.504252
485,0.505034
486,0.505021
487,0.504838
488,0.504832
489,0.504656
490,0.504728
491,0.504630
492,0.504724
493,0.504633
494,0.504721
495,0.504719
496,0.504583
497,0.504386
498,0.504958
499,0.504947
500,0.504276
501,0.504262
502,0.504276
503,0.504119
504,0.503969
505,0.505275
506,0.505168
507,0.505150
508,0.505048
509,0.505033
510,0.504332
511,0.504203
512,0.504220
513,0.505144
514,0.504957
515,0.504320
516,0.504332
517,0.504289
518,0.504188
519,0.504205
520,0.504221
521,0.504182
522,0.504116
523,0.503966
524,0.505217
525,0.505197
526,0.505177
527,0.505159
528,0.505056
529,0.504252
530,0.504941
531,0.504277
532,0.504176
533,0.504224
534,0.505053
535,0.504308
536,0.505026
537,0.504364
538,0.504917
539,0.504268
540,0.504282
541,0.504881
542,0.504334
543,0.504860
544,0.504524
545,0.504678
546,0.504593
547,0.504595
548,0.504779
549,0.504572
550,0.504523
551,0.504848
552,0.504332
553,0.504829
554,0.504435
555,0.504900
556,0.504451
557,0.504799
558,0.504710
559,0.504497
560,0.504786
561,0.504423
562,0.504772
563,0.504683
564,0.504573
565,0.504576
566,0.504494
567,0.504533
568,0.504666
569,0.504623
570,0.504455
571,0.504463
572,0.504470
573,0.504393
574,0.504233
575,0.505122
576,0.504096
577,0.505169
578,0.505067
579,0.504201
580,0.504048
581,0.503985
582,0.504041
583,0.504032
584,0.503917
585,0.505425
586,0.505228
587,0.504162
588,0.504011
589,0.503918
590,0.505222
591,0.505117
592,0.504268
593,0.504198
594,0.504012
595,0.503865
596,0.503757
597,0.505577
598,0.503621
599,0.505592
600,0.503776
601,0.505357
602,0.503866
603,0.503692
604,0.505523
605,0.505491
606,0.503788
607,0.505344
608,0.503928
609,0.505208
610,0.503974
611,0.504032
612,0.504021
613,0.505288
614,0.504016
615,0.505241
616,0.504026
617,0.505282
618,0.505174
619,0.504209
620,0.505139
621,0.504952
622,0.504772
623,0.504513
624,0.504846
625,0.504839
626,0.504531
627,0.504828
628,0.504652
629,0.504505
630,0.504510
631,0.504383
632,0.504309
633,0.504321
634,0.504945
635,0.504428
636,0.504437
637,0.504361
638,0.504907
639,0.504296
640,0.504103
641,0.505202
642,0.503974
643,0.503949
644,0.505302
645,0.505194
646,0.504017
647,0.505235
648,0.504062
649,0.505192
650,0.504018
651,0.505318
652,0.503982
653,0.505184
654,0.504074
655,0.504010
656,0.505205
657,0.505016
658,0.505003
659,0.504990
660,0.504978
661,0.504186
662,0.504155
663,0.504137
664,0.504997
665,0.504336
666,0.504178
667,0.505125
668,0.504042
669,0.504017
670,0.505232
671,0.505211
672,0.505022
673,0.504264
674,0.504909
675,0.504900
676,0.504722
677,0.504719
678,0.504471
679,0.504394
680,0.504281
681,0.505023
682,0.504925
683,0.504915
684,0.504450
685,0.504898
686,0.504889
687,0.504391
688,0.504232
689,0.505107
690,0.504141
691,0.504159
692,0.505139
693,0.505037
694,0.504291
695,0.505010
696,0.504188
697,0.504166
698,0.504053
699,0.505108
700,0.505007
701,0.504189
702,0.504977
703,0.504219
704,0.505033
705,0.504124
706,0.505001
707,0.504323
708,0.504976
709,0.504218
710,0.505117
711,0.504251
712,0.505001
713,0.504988
714,0.504374
715,0.504301
716,0.505037
717,0.504854
718,0.504677
719,0.504506
720,0.504670
721,0.504585
722,0.504762
723,0.504591
724,0.504629
725,0.504508
726,0.504513
727,0.504350
728,0.504945
729,0.504371
730,0.504968
731,0.504224
732,0.504981
733,0.504167
734,0.505035
735,0.504898
736,0.504460
737,0.504798
738,0.504749
739,0.504390
740,0.504735
741,0.504607
742,0.504440
743,0.504364
744,0.504803
745,0.504505
746,0.504624
747,0.504541
748,0.504545
749,0.504379
750,0.504305
751,0.505029
752,0.504969
753,0.504343
754,0.504909
755,0.504899
756,0.504844
757,0.504294
758,0.505038
759,0.504237
760,0.504878
761,0.504701
762,0.504517
763,0.504822
764,0.504528
765,0.504363
766,0.504289
767,0.504218
768,0.504942
769,0.504848
770,0.504841
771,0.504619
772,0.504677
773,0.504676
774,0.504453
775,0.504837
776,0.504298
777,0.504818
778,0.504643
779,0.504560
780,0.504695
781,0.504610
782,0.504729
783,0.504446
784,0.504886
785,0.504294
786,0.504864
787,0.504688
788,0.504686
789,0.504601
790,0.504570
791,0.504573
792,0.504596
793,0.504513
794,0.504738
795,0.504604
796,0.504521
797,0.504767
798,0.504762
799,0.504758
800,0.504754
801,0.504374
802,0.504825
803,0.504818
804,0.504311
805,0.504968
806,0.504335
807,0.504946
808,0.504402
809,0.504925
810,0.504747
811,0.504575
812,0.504712
813,0.504589
814,0.504577
815,0.504411
816,0.504700
817,0.504590
818,0.504660
819,0.504492
820,0.504669
821,0.504583
822,0.504502
823,0.504507
824,0.504654
825,0.504464
826,0.504732
827,0.504728
828,0.504477
829,0.504314
830,0.504877
831,0.504464
832,0.504862
833,0.504770
834,0.504682
835,0.504570
836,0.504676
837,0.504507
838,0.504821
839,0.504350
840,0.504922
841,0.504371
842,0.504297
843,0.504972
844,0.504321
845,0.504165
846,0.504931
847,0.504836
848,0.504711
849,0.504622
850,0.504659
851,0.504657
852,0.504572
853,0.504456
854,0.504295
855,0.504140
856,0.503943
857,0.503884
858,0.505203
859,0.504014
860,0.505161
861,0.505142
862,0.503988
863,0.505269
864,0.505162
865,0.505143
866,0.504154
867,0.504940
868,0.504845
869,0.504754
870,0.504443
871,0.504332
872,0.504899
873,0.504219
874,0.504875
875,0.504460
876,0.504416
877,0.504423
878,0.504397
879,0.504919
880,0.504198
881,0.504046
882,0.503947
883,0.503757
884,0.503835
885,0.505459
886,0.505262
887,0.503868
888,0.503895
889,0.503838
890,0.503782
891,0.503776
892,0.505515
893,0.505399
894,0.505372
895,0.503977
896,0.503917
897,0.503812
898,0.503673
899,0.503539
900,0.505612
901,0.503743
902,0.505377
903,0.503922
904,0.505325
905,0.503937
906,0.505274
907,0.503937
908,0.505310
909,0.503868
910,0.505424
911,0.503792
912,0.503738
913,0.503651
914,0.505464
915,0.503668
916,0.503750
917,0.505536
918,0.503732
919,0.505470
920,0.503662
921,0.505573
922,0.503647
923,0.505504
924,0.503796
925,0.505275
926,0.505169
927,0.504982
928,0.504266
929,0.505038
930,0.504127
931,0.503927
932,0.503835
933,0.503696
934,0.505501
935,0.505302
936,0.504038
937,0.505173
938,0.504986
939,0.504805
940,0.504632
941,0.504519
942,0.504627
943,0.504459
944,0.504382
945,0.504390
946,0.504398
947,0.504743
948,0.504494
949,0.504415
950,0.504810
951,0.504429
952,0.504823
953,0.504360
954,0.504370
955,0.504796
956,0.504679
957,0.504553
958,0.504702
959,0.504531
960,0.504557
961,0.504559
962,0.504613
963,0.504613
964,0.504644
965,0.504561
966,0.504396
967,0.504826
968,0.504411
969,0.504728
970,0.504667
971,0.504506
972,0.504344
973,0.504733
974,0.504786
975,0.504448
976,0.504371
977,0.504790
978,0.504783
979,0.504309
980,0.504237
981,0.504084
982,0.505148
983,0.505106
984,0.504222
985,0.504908
986,0.504732
987,0.504499
988,0.504724
989,0.504506
990,0.504510
991,0.504654
992,0.504627
993,0.504599
994,0.504710
995,0.504707
996,0.504562
997,0.504539
998,0.504376
999,0.504756
1000,0.504332
1001,0.504908
1002,0.504269
1003,0.504886
1004,0.504876
1005,0.504866
1006,0.504691
1007,0.504477
1008,0.504767
1009,0.504403
1010,0.504327
1011,0.504337
1012,0.504321
1013,0.504972
1014,0.504877
1015,0.504784
1016,0.504527
1017,0.504692
1018,0.504557
1019,0.504535
1020,0.504313
1021,0.504214
1022,0.504907
1023,0.504896
1024,0.504803
1025,0.504281
1026,0.504869
1027,0.504776
1028,0.504307
1029,0.504293
1030,0.504080
1031,0.503989
1032,0.505206
1033,0.505018
1034,0.504132
1035,0.505151
1036,0.505132
1037,0.505031
1038,0.504144
1039,0.503994
1040,0.503906
1041,0.505367
1042,0.503820
1043,0.505229
1044,0.505206
1045,0.504114
1046,0.504132
1047,0.504067
1048,0.505129
1049,0.504048
1050,0.503959
1051,0.503843
1052,0.503704
1053,0.503736
1054,0.505308
1055,0.504014
1056,0.505095
1057,0.504911
1058,0.504817
1059,0.504489
1060,0.504805
1061,0.504357
1062,0.504706
1063,0.504513
1064,0.504698
1065,0.504695
1066,0.504526
1067,0.504769
1068,0.504534
1069,0.504616
1070,0.504537
1071,0.504675
1072,0.504591
1073,0.504426
1074,0.504433
1075,0.504357
1076,0.504847
1077,0.504292
1078,0.504221
1079,0.504153
1080,0.503944
1081,0.505268
1082,0.505078
1083,0.505061
1084,0.504249
1085,0.504180
1086,0.505016
1087,0.504210
1088,0.505068
1089,0.504886
1090,0.504876
1091,0.504867
1092,0.504775
1093,0.504603
1094,0.504437
1095,0.504769
1096,0.504598
1097,0.504612
1098,0.504681
1099,0.504597
1100,0.504597
1101,0.504535
1102,0.504610
1103,0.504453
1104,0.504438
1105,0.504279
1106,0.505000
1107,0.504139
1108,0.503929
1109,0.505111
1110,0.504926
1111,0.504832
1112,0.504404
1113,0.504650
1114,0.504411
1115,0.504809
1116,0.504802
1117,0.504495
1118,0.504353
1119,0.504343
1120,0.504771
1121,0.504461
1122,0.504383
1123,0.504454
1124,0.504663
1125,0.504495
1126,0.504416
1127,0.504340
1128,0.504940
1129,0.504763
1130,0.504592
1131,0.504445
1132,0.504284
1133,0.504213
1134,0.504832
1135,0.504740
1136,0.504654
1137,0.504486
1138,0.504324
1139,0.504251
1140,0.504942
1141,0.504357
1142,0.504854
1143,0.504678
1144,0.504659
1145,0.504658
1146,0.504424
1147,0.504495
1148,0.504334
1149,0.504775
1150,0.504285
1151,0.504841
1152,0.504304
1153,0.504823
1154,0.504321
1155,0.504331
1156,0.504323
1157,0.504269
1158,0.504262
1159,0.504925
1160,0.504305
1161,0.504903
1162,0.504892
1163,0.504401
1164,0.504874
1165,0.504270
1166,0.504181
1167,0.503966
1168,0.503886
1169,0.505368
1170,0.503795
1171,0.505229
1172,0.505040
1173,0.504109
1174,0.504924
1175,0.504302
1176,0.504296
1177,0.504891
1178,0.504334
1179,0.504244
1180,0.504857
1181,0.504432
1182,0.504372
1183,0.504668
1184,0.504665
1185,0.504663
1186,0.504469
1187,0.504541
1188,0.504653
1189,0.504569
1190,0.504487
1191,0.504492
1192,0.504632
1193,0.504579
1194,0.504464
1195,0.504536
1196,0.504388
1197,0.504298
1198,0.504802
1199,0.504400
1200,0.504704
1201,0.504618
1202,0.504591
1203,0.504591
1204,0.504617
1205,0.504661
1206,0.504494
1207,0.504696
1208,0.504433
1209,0.504604
1210,0.504439
1211,0.504444
1212,0.504284
1213,0.504744
1214,0.504572
1215,0.504490
1216,0.504563
1217,0.504710
1218,0.504624
1219,0.504582
1220,0.504457
1221,0.504380
1222,0.504815
1223,0.504397
1224,0.504238
1225,0.504860
1226,0.504696
1227,0.504682
1228,0.504595
1229,0.504512
1230,0.504433
1231,0.504439
1232,0.504591
1233,0.504445
1234,0.504750
1235,0.504456
1236,0.504379
1237,0.504305
1238,0.504316
1239,0.504866
1240,0.504692
1241,0.504502
1242,0.504686
1243,0.504528
1244,0.504587
1245,0.504422
1246,0.504770
1247,0.504353
1248,0.504362
1249,0.504370
1250,0.504894
1251,0.504727
1252,0.504556
1253,0.504559
1254,0.504560
1255,0.504562
1256,0.504634
1257,0.504564
1258,0.504549
1259,0.504647
1260,0.504624
1261,0.504468
1262,0.504462
1263,0.504636
1264,0.504553
1265,0.504631
1266,0.504400
1267,0.504707
1268,0.504410
1269,0.504697
1270,0.504528
1271,0.504664
1272,0.504451
1273,0.504647
1274,0.504564
1275,0.504327
1276,0.504243
1277,0.504844
1278,0.504348
1279,0.504826
1280,0.504818
1281,0.504810
1282,0.504381
1283,0.504225
1284,0.505026
1285,0.504846
1286,0.504191
1287,0.504039
1288,0.505052
1289,0.505036
1290,0.504243
1291,0.504925
1292,0.504748
1293,0.504522
1294,0.504739
1295,0.504652
1296,0.504568
1297,0.504538
1298,0.504567
1299,0.504486
1300,0.504610
1301,0.504654
1302,0.504486
1303,0.504490
1304,0.504412
1305,0.504768
1306,0.504343
1307,0.504752
1308,0.504741
1309,0.504527
1310,0.504733
1311,0.504729
1312,0.504373
1313,0.504800
1314,0.504634
1315,0.504472
1316,0.504394
1317,0.504318
1318,0.504328
1319,0.504846
1320,0.504265
1321,0.504277
1322,0.504892
1323,0.504881
1324,0.504628
1325,0.504703
1326,0.504458
1327,0.504297
1328,0.504142
1329,0.504230
1330,0.504088
1331,0.504178
1332,0.504982
1333,0.504887
1334,0.504307
1335,0.504784
1336,0.504695
1337,0.504325
1338,0.504244
1339,0.504093
1340,0.504029
1341,0.505205
1342,0.503918
1343,0.503776
1344,0.503640
1345,0.503508
1346,0.505474
1347,0.505442
1348,0.505329
1349,0.505220
1350,0.505116
1351,0.504933
1352,0.504095
1353,0.505068
1354,0.503964
1355,0.503977
1356,0.503917
1357,0.505310
1358,0.505120
1359,0.504152
1360,0.503929
1361,0.505146
1362,0.505045
1363,0.504946
1364,0.504162
1365,0.504177
1366,0.504265
1367,0.504202
1368,0.504291
1369,0.504786
1370,0.504232
1371,0.504850
1372,0.504759
1373,0.504335
1374,0.504263
1375,0.504194
1376,0.504961
1377,0.504228
1378,0.504935
1379,0.504247
1380,0.504908
1381,0.504113
1382,0.504882
1383,0.504871
1384,0.504313
1385,0.504240
1386,0.504757
1387,0.504587
1388,0.504501
1389,0.504423
1390,0.504186
1391,0.504973
1392,0.504794
1393,0.504622
1394,0.504629
1395,0.504622
1396,0.504456
1397,0.504297
1398,0.504944
1399,0.504155
1400,0.504915
1401,0.504183
1402,0.504197
1403,0.505040
1404,0.504062
1405,0.505085
1406,0.505070
1407,0.504889
1408,0.504879
1409,0.504787
1410,0.504386
1411,0.504774
1412,0.504604
1413,0.504440
1414,0.504284
1415,0.504873
1416,0.504222
1417,0.504933
1418,0.504161
1419,0.504986
1420,0.504808
1421,0.504202
1422,0.504952
1423,0.504063
1424,0.503999
1425,0.505066
1426,0.504036
1427,0.505031
1428,0.504933
1429,0.504245
1430,0.504254
1431,0.504895
1432,0.504719
1433,0.504550
1434,0.504529
1435,0.504530
1436,0.504547
1437,0.504613
1438,0.504612
1439,0.504632
1440,0.504532
1441,0.504545
1442,0.504545
1443,0.504466
1444,0.504609
1445,0.504526
1446,0.504365
1447,0.504868
1448,0.504139
1449,0.504927
1450,0.504832
1451,0.504255
1452,0.504182
1453,0.504878
1454,0.504867
1455,0.504138
1456,0.504925
1457,0.504246
1458,0.504177
1459,0.504883
1460,0.504204
1461,0.504217
1462,0.504926
1463,0.504081
1464,0.504980
1465,0.504029
1466,0.503883
1467,0.505252
1468,0.505063
1469,0.505047
1470,0.505029
1471,0.504849
1472,0.504398
1473,0.504751
1474,0.504411
1475,0.504656
1476,0.504653
1477,0.504486
1478,0.504408
1479,0.504743
1480,0.504489
1481,0.504663
1482,0.504659
1483,0.504415
1484,0.504569
1485,0.504406
1486,0.504739
1487,0.504569
1488,0.504420
1489,0.504262
1490,0.504272
1491,0.504867
1492,0.504774
1493,0.504220
1494,0.505004
1495,0.504166
1496,0.504893
1497,0.504354
1498,0.504705
1499,0.504623
1500,0.504531
1501,0.504533
1502,0.504614
1503,0.504536
1504,0.504457
1505,0.504610
1506,0.504528
1507,0.504449
1508,0.504697
1509,0.504610
1510,0.504446
1511,0.504620
1512,0.504370
1513,0.504607
1514,0.504443
1515,0.504366
1516,0.504373
1517,0.504765
1518,0.504388
1519,0.504313
1520,0.504830
1521,0.504651
1522,0.504735
1523,0.504502
1524,0.504558
1525,0.504481
1526,0.504236
1527,0.504817
1528,0.504421
1529,0.504427
1530,0.504796
1531,0.504360
1532,0.504368
1533,0.504689
1534,0.504685
1535,0.504519
1536,0.504540
1537,0.504465
1538,0.504596
1539,0.504514
1540,0.504516
1541,0.504630
1542,0.504436
1543,0.504707
1544,0.504362
1545,0.504370
1546,0.504681
1547,0.504301
1548,0.504229
1549,0.504160
1550,0.505055
1551,0.504191
1552,0.505025
1553,0.504754
1554,0.504756
1555,0.504579
1556,0.504397
1557,0.504824
1558,0.504248
1559,0.504887
1560,0.504622
1561,0.504545
1562,0.504459
1563,0.504593
1564,0.504512
1565,0.504350
1566,0.504358
1567,0.504365
1568,0.504772
1569,0.504461
1570,0.504598
1571,0.504598
1572,0.504627
1573,0.504599
1574,0.504625
1575,0.504459
1576,0.504464
1577,0.504585
1578,0.504551
1579,0.504592
1580,0.504510
1581,0.504710
1582,0.504624
1583,0.504520
1584,0.504522
1585,0.504535
1586,0.504687
1587,0.504376
1588,0.504302
1589,0.504749
1590,0.504399
1591,0.504727
1592,0.504720
1593,0.504416
1594,0.504422
1595,0.504264
1596,0.504274
1597,0.504285
1598,0.504214
1599,0.504145
1600,0.504160
1601,0.505048
1602,0.504110
1603,0.504045
1604,0.503983
1605,0.503840
1606,0.503786
1607,0.505230
1608,0.503837
1609,0.503782
1610,0.505314
1611,0.503675
1612,0.505354
1613,0.503895
1614,0.505205
1615,0.503779
1616,0.505235
1617,0.505129
1618,0.505124
1619,0.504115
1620,0.503968
1621,0.505150
1622,0.504009
1623,0.504028
1624,0.505091
1625,0.503982
1626,0.504955
1627,0.504859
1628,0.504943
1629,0.504835
1630,0.504298
1631,0.504748
1632,0.504742
1633,0.504480
1634,0.504559
1635,0.504483
1636,0.504405
1637,0.504410
1638,0.504253
1639,0.504952
1640,0.504115
1641,0.504826
1642,0.504735
1643,0.504229
1644,0.504878
1645,0.504800
1646,0.504422
1647,0.504625
1648,0.504623
1649,0.504529
1650,0.504591
1651,0.504427
1652,0.504701
1653,0.504516
1654,0.504354
1655,0.504771
1656,0.504286
1657,0.504658
1658,0.504572
1659,0.504503
1660,0.504706
1661,0.504255
1662,0.504855
1663,0.504681
1664,0.504441
1665,0.504511
1666,0.504350
1667,0.504854
1668,0.504748
1669,0.504375
1670,0.504830
1671,0.504644
1672,0.504313
1673,0.504240
1674,0.504170
1675,0.504185
1676,0.504915
1677,0.505000
1678,0.504145
1679,0.504080
1680,0.503934
1681,0.505094
1682,0.504055
1683,0.504073
1684,0.505120
1685,0.504920
1686,0.504124
1687,0.504971
1688,0.504875
1689,0.504799
1690,0.504418
1691,0.504341
1692,0.504186
1693,0.504929
1694,0.504129
1695,0.504801
1696,0.504792
1697,0.504702
1698,0.504333
1699,0.504704
1700,0.504603
1701,0.504429
1702,0.504353
1703,0.504667
1704,0.504446
1705,0.504450
1706,0.504454
1707,0.504586
1708,0.504538
1709,0.504585
1710,0.504585
1711,0.504457
1712,0.504744
1713,0.504385
1714,0.504391
1715,0.504235
1716,0.504246
1717,0.504786
1718,0.504681
1719,0.504513
1720,0.504448
1721,0.504371
1722,0.504660
1723,0.504287
1724,0.504731
1725,0.504644
1726,0.504560
1727,0.504560
1728,0.504559
1729,0.504397
1730,0.504719
1731,0.504616
1732,0.504549
1733,0.504570
1734,0.504631
1735,0.504572
1736,0.504408
1737,0.504526
1738,0.504624
1739,0.504497
1740,0.504418
1741,0.504261
1742,0.504190
1743,0.504041
1744,0.503978
1745,0.505123
1746,0.504942
1747,0.504767
1748,0.504359
1749,0.504653
1750,0.504587
1751,0.504613
1752,0.504588
1753,0.504611
1754,0.504529
1755,0.504570
1756,0.504531
1757,0.504505
1758,0.504528
1759,0.504489
1760,0.504328
1761,0.504335
1762,0.504342
1763,0.504445
1764,0.504272
1765,0.504656
1766,0.504365
1767,0.504566
1768,0.504551
1769,0.504291
1770,0.504719
1771,0.504632
1772,0.504486
1773,0.504625
1774,0.504573
1775,0.504492
1776,0.504495
1777,0.504697
1778,0.504405
1779,0.504328
1780,0.504599
1781,0.504498
1782,0.504515
1783,0.504354
1784,0.504361
1785,0.504746
1786,0.504292
1787,0.504301
1788,0.504620
1789,0.504315
1790,0.504871
1791,0.504758
1792,0.504691
1793,0.504426
1794,0.504268
1795,0.504198
1796,0.504048
1797,0.503904
1798,0.505161
1799,0.505084
1800,0.504048
1801,0.505022
1802,0.503922
1803,0.505251
1804,0.503806
1805,0.503751
1806,0.505255
1807,0.503802
1808,0.503667
1809,0.503536
1810,0.503410
1811,0.503371
1812,0.503250
1813,0.503297
1814,0.505775
1815,0.505732
1816,0.505611
1817,0.505462
1818,0.503574
1819,0.505506
1820,0.503722
1821,0.505281
1822,0.505256
1823,0.503880
1824,0.503822
1825,0.503848
1826,0.503792
1827,0.505294
1828,0.505268
1829,0.505162
1830,0.505141
1831,0.505121
1832,0.504008
1833,0.504027
1834,0.503883
1835,0.503745
1836,0.505226
1837,0.503800
1838,0.503826
1839,0.505178
1840,0.504967
1841,0.503968
1842,0.503989
1843,0.504009
1844,0.503948
1845,0.503807
1846,0.505245
1847,0.503697
1848,0.505462
1849,0.503678
1850,0.505206
1851,0.505293
1852,0.505156
1853,0.503782
1854,0.503728
1855,0.503757
1856,0.503623
1857,0.505453
1858,0.503767
1859,0.505281
1860,0.503740
1861,0.505258
1862,0.503792
1863,0.505368
1864,0.505340
1865,0.503793
1866,0.503739
1867,0.503688
1868,0.505389
1869,0.503665
1870,0.503696
1871,0.505266
1872,0.503672
1873,0.505289
1874,0.503731
